"#","slug","name","category","prompt"
"034","standard-letterheads","Standard Letterheads","Business Prints > Letterheads","Professional e-commerce studio product photograph of: Standard Letterheads. 80gsm-100gsm bond paper letterheads, single or full-color printed to your template. Product category: Business Prints > Letterheads. Show the product exactly as it would be sold — complete, undistorted, in a flattering three-quarter hero angle, centered with generous empty margin around it. Background: clean seamless very light warm-grey (#F2F2F0). Lighting: soft diffused studio light with a gentle natural contact shadow. Realistic materials, print quality and paper/fabric texture. Branding: the attached image is the Outprint logo (a blue wordmark with a small coral bar under the 'O'). Print this logo faithfully on the product — on a business card, the card front; on a box, the lid or side panel; on apparel, the chest; on a sticker, the sticker face; on a bag, the front; and so on — sized and placed the way a real branded product would carry it. The only readable text anywhere in the image is the brand name 'Outprint', spelled exactly O-u-t-p-r-i-n-t. Do not invent any other words, names, phone numbers, emails or lorem ipsum. Keep the design otherwise clean and minimal, using white or light neutral materials so the blue logo stands out. No people, no hands, no watermark, no border or frame, no extra props competing with the product. Square 1:1 composition."
"035","express-letterheads","Express Letterheads","Business Prints > Letterheads","Professional e-commerce studio product photograph of: Express Letterheads. Same bond-paper letterheads with a 24-hour turnaround for urgent print runs. Product category: Business Prints > Letterheads. Show the product exactly as it would be sold — complete, undistorted, in a flattering three-quarter hero angle, centered with generous empty margin around it. Background: clean seamless very light warm-grey (#F2F2F0). Lighting: soft diffused studio light with a gentle natural contact shadow. Realistic materials, print quality and paper/fabric texture. Branding: the attached image is the Outprint logo (a blue wordmark with a small coral bar under the 'O'). Print this logo faithfully on the product — on a business card, the card front; on a box, the lid or side panel; on apparel, the chest; on a sticker, the sticker face; on a bag, the front; and so on — sized and placed the way a real branded product would carry it. The only readable text anywhere in the image is the brand name 'Outprint', spelled exactly O-u-t-p-r-i-n-t. Do not invent any other words, names, phone numbers, emails or lorem ipsum. Keep the design otherwise clean and minimal, using white or light neutral materials so the blue logo stands out. No people, no hands, no watermark, no border or frame, no extra props competing with the product. Square 1:1 composition."
"036","executive-letterheads","Executive Letterheads","Business Prints > Letterheads","Professional e-commerce studio product photograph of: Executive Letterheads. 120gsm-160gsm premium uncoated stock, built for foil or embossed letterhead headers. Product category: Business Prints > Letterheads. Show the product exactly as it would be sold — complete, undistorted, in a flattering three-quarter hero angle, centered with generous empty margin around it. Background: clean seamless very light warm-grey (#F2F2F0). Lighting: soft diffused studio light with a gentle natural contact shadow. Realistic materials, print quality and paper/fabric texture. Branding: the attached image is the Outprint logo (a blue wordmark with a small coral bar under the 'O'). Print this logo faithfully on the product — on a business card, the card front; on a box, the lid or side panel; on apparel, the chest; on a sticker, the sticker face; on a bag, the front; and so on — sized and placed the way a real branded product would carry it. The only readable text anywhere in the image is the brand name 'Outprint', spelled exactly O-u-t-p-r-i-n-t. Do not invent any other words, names, phone numbers, emails or lorem ipsum. Keep the design otherwise clean and minimal, using white or light neutral materials so the blue logo stands out. No people, no hands, no watermark, no border or frame, no extra props competing with the product. Square 1:1 composition."
"037","dl-custom-envelopes","DL Custom Envelopes","Business Prints > Envelopes","Professional e-commerce studio product photograph of: DL Custom Envelopes. 110mm x 220mm DL envelopes, the standard size for a folded A4 letter. Product category: Business Prints > Envelopes. Show the product exactly as it would be sold — complete, undistorted, in a flattering three-quarter hero angle, centered with generous empty margin around it. Background: clean seamless very light warm-grey (#F2F2F0). Lighting: soft diffused studio light with a gentle natural contact shadow. Realistic materials, print quality and paper/fabric texture. Branding: the attached image is the Outprint logo (a blue wordmark with a small coral bar under the 'O'). Print this logo faithfully on the product — on a business card, the card front; on a box, the lid or side panel; on apparel, the chest; on a sticker, the sticker face; on a bag, the front; and so on — sized and placed the way a real branded product would carry it. The only readable text anywhere in the image is the brand name 'Outprint', spelled exactly O-u-t-p-r-i-n-t. Do not invent any other words, names, phone numbers, emails or lorem ipsum. Keep the design otherwise clean and minimal, using white or light neutral materials so the blue logo stands out. No people, no hands, no watermark, no border or frame, no extra props competing with the product. Square 1:1 composition."
"038","c5-custom-envelopes","C5 Custom Envelopes","Business Prints > Envelopes","Professional e-commerce studio product photograph of: C5 Custom Envelopes. 162mm x 229mm C5 envelopes, sized for an A4 sheet folded once. Product category: Business Prints > Envelopes. Show the product exactly as it would be sold — complete, undistorted, in a flattering three-quarter hero angle, centered with generous empty margin around it. Background: clean seamless very light warm-grey (#F2F2F0). Lighting: soft diffused studio light with a gentle natural contact shadow. Realistic materials, print quality and paper/fabric texture. Branding: the attached image is the Outprint logo (a blue wordmark with a small coral bar under the 'O'). Print this logo faithfully on the product — on a business card, the card front; on a box, the lid or side panel; on apparel, the chest; on a sticker, the sticker face; on a bag, the front; and so on — sized and placed the way a real branded product would carry it. The only readable text anywhere in the image is the brand name 'Outprint', spelled exactly O-u-t-p-r-i-n-t. Do not invent any other words, names, phone numbers, emails or lorem ipsum. Keep the design otherwise clean and minimal, using white or light neutral materials so the blue logo stands out. No people, no hands, no watermark, no border or frame, no extra props competing with the product. Square 1:1 composition."
"039","c4-custom-envelopes","C4 Custom Envelopes","Business Prints > Envelopes","Professional e-commerce studio product photograph of: C4 Custom Envelopes. 229mm x 324mm C4 envelopes, sized for an unfolded A4 sheet. Product category: Business Prints > Envelopes. Show the product exactly as it would be sold — complete, undistorted, in a flattering three-quarter hero angle, centered with generous empty margin around it. Background: clean seamless very light warm-grey (#F2F2F0). Lighting: soft diffused studio light with a gentle natural contact shadow. Realistic materials, print quality and paper/fabric texture. Branding: the attached image is the Outprint logo (a blue wordmark with a small coral bar under the 'O'). Print this logo faithfully on the product — on a business card, the card front; on a box, the lid or side panel; on apparel, the chest; on a sticker, the sticker face; on a bag, the front; and so on — sized and placed the way a real branded product would carry it. The only readable text anywhere in the image is the brand name 'Outprint', spelled exactly O-u-t-p-r-i-n-t. Do not invent any other words, names, phone numbers, emails or lorem ipsum. Keep the design otherwise clean and minimal, using white or light neutral materials so the blue logo stands out. No people, no hands, no watermark, no border or frame, no extra props competing with the product. Square 1:1 composition."
"040","a5-notepads","A5 Notepads","Business Prints > Notepads & Notebooks","Professional e-commerce studio product photograph of: A5 Notepads. 50-sheet A5 notepads, glue-bound at the top, with your logo and ruled or grid layout printed on every sheet. Product category: Business Prints > Notepads & Notebooks. Show the product exactly as it would be sold — complete, undistorted, in a flattering three-quarter hero angle, centered with generous empty margin around it. Background: clean seamless very light warm-grey (#F2F2F0). Lighting: soft diffused studio light with a gentle natural contact shadow. Realistic materials, print quality and paper/fabric texture. Branding: the attached image is the Outprint logo (a blue wordmark with a small coral bar under the 'O'). Print this logo faithfully on the product — on a business card, the card front; on a box, the lid or side panel; on apparel, the chest; on a sticker, the sticker face; on a bag, the front; and so on — sized and placed the way a real branded product would carry it. The only readable text anywhere in the image is the brand name 'Outprint', spelled exactly O-u-t-p-r-i-n-t. Do not invent any other words, names, phone numbers, emails or lorem ipsum. Keep the design otherwise clean and minimal, using white or light neutral materials so the blue logo stands out. No people, no hands, no watermark, no border or frame, no extra props competing with the product. Square 1:1 composition."
"041","a5-wire-o-notebooks","A5 Wire-o Notebooks","Business Prints > Notepads & Notebooks","Professional e-commerce studio product photograph of: A5 Wire-o Notebooks. Wire-o bound A5 notebooks with a printed soft or hard cover — lies flat for writing, and holds up to daily use. Product category: Business Prints > Notepads & Notebooks. Show the product exactly as it would be sold — complete, undistorted, in a flattering three-quarter hero angle, centered with generous empty margin around it. Background: clean seamless very light warm-grey (#F2F2F0). Lighting: soft diffused studio light with a gentle natural contact shadow. Realistic materials, print quality and paper/fabric texture. Branding: the attached image is the Outprint logo (a blue wordmark with a small coral bar under the 'O'). Print this logo faithfully on the product — on a business card, the card front; on a box, the lid or side panel; on apparel, the chest; on a sticker, the sticker face; on a bag, the front; and so on — sized and placed the way a real branded product would carry it. The only readable text anywhere in the image is the brand name 'Outprint', spelled exactly O-u-t-p-r-i-n-t. Do not invent any other words, names, phone numbers, emails or lorem ipsum. Keep the design otherwise clean and minimal, using white or light neutral materials so the blue logo stands out. No people, no hands, no watermark, no border or frame, no extra props competing with the product. Square 1:1 composition."
"042","standard-certificates","Standard Certificates","Business Prints > Certificates","Professional e-commerce studio product photograph of: Standard Certificates. 160gsm-220gsm cardstock certificates with a decorative border, printed in full color. Product category: Business Prints > Certificates. Show the product exactly as it would be sold — complete, undistorted, in a flattering three-quarter hero angle, centered with generous empty margin around it. Background: clean seamless very light warm-grey (#F2F2F0). Lighting: soft diffused studio light with a gentle natural contact shadow. Realistic materials, print quality and paper/fabric texture. Branding: the attached image is the Outprint logo (a blue wordmark with a small coral bar under the 'O'). Print this logo faithfully on the product — on a business card, the card front; on a box, the lid or side panel; on apparel, the chest; on a sticker, the sticker face; on a bag, the front; and so on — sized and placed the way a real branded product would carry it. The only readable text anywhere in the image is the brand name 'Outprint', spelled exactly O-u-t-p-r-i-n-t. Do not invent any other words, names, phone numbers, emails or lorem ipsum. Keep the design otherwise clean and minimal, using white or light neutral materials so the blue logo stands out. No people, no hands, no watermark, no border or frame, no extra props competing with the product. Square 1:1 composition."
"043","premium-certificates","Premium Certificates","Business Prints > Certificates","Professional e-commerce studio product photograph of: Premium Certificates. Textured cover-weight stock with a gold or silver foil seal for award and achievement certificates. Product category: Business Prints > Certificates. Show the product exactly as it would be sold — complete, undistorted, in a flattering three-quarter hero angle, centered with generous empty margin around it. Background: clean seamless very light warm-grey (#F2F2F0). Lighting: soft diffused studio light with a gentle natural contact shadow. Realistic materials, print quality and paper/fabric texture. Branding: the attached image is the Outprint logo (a blue wordmark with a small coral bar under the 'O'). Print this logo faithfully on the product — on a business card, the card front; on a box, the lid or side panel; on apparel, the chest; on a sticker, the sticker face; on a bag, the front; and so on — sized and placed the way a real branded product would carry it. The only readable text anywhere in the image is the brand name 'Outprint', spelled exactly O-u-t-p-r-i-n-t. Do not invent any other words, names, phone numbers, emails or lorem ipsum. Keep the design otherwise clean and minimal, using white or light neutral materials so the blue logo stands out. No people, no hands, no watermark, no border or frame, no extra props competing with the product. Square 1:1 composition."
"044","a4-2-pocket-folders","A4 2-Pocket Folders","Business Prints > Presentation Folders","Professional e-commerce studio product photograph of: A4 2-Pocket Folders. Standard A4 presentation folder with two interior pockets and a business card slit, on heavy printed board. Product category: Business Prints > Presentation Folders. Show the product exactly as it would be sold — complete, undistorted, in a flattering three-quarter hero angle, centered with generous empty margin around it. Background: clean seamless very light warm-grey (#F2F2F0). Lighting: soft diffused studio light with a gentle natural contact shadow. Realistic materials, print quality and paper/fabric texture. Branding: the attached image is the Outprint logo (a blue wordmark with a small coral bar under the 'O'). Print this logo faithfully on the product — on a business card, the card front; on a box, the lid or side panel; on apparel, the chest; on a sticker, the sticker face; on a bag, the front; and so on — sized and placed the way a real branded product would carry it. The only readable text anywhere in the image is the brand name 'Outprint', spelled exactly O-u-t-p-r-i-n-t. Do not invent any other words, names, phone numbers, emails or lorem ipsum. Keep the design otherwise clean and minimal, using white or light neutral materials so the blue logo stands out. No people, no hands, no watermark, no border or frame, no extra props competing with the product. Square 1:1 composition."
"045","custom-shape-folders","Custom Shape Folders","Business Prints > Presentation Folders","Professional e-commerce studio product photograph of: Custom Shape Folders. Die-cut presentation folder in a shape unique to your brand, beyond the standard rectangle. Product category: Business Prints > Presentation Folders. Show the product exactly as it would be sold — complete, undistorted, in a flattering three-quarter hero angle, centered with generous empty margin around it. Background: clean seamless very light warm-grey (#F2F2F0). Lighting: soft diffused studio light with a gentle natural contact shadow. Realistic materials, print quality and paper/fabric texture. Branding: the attached image is the Outprint logo (a blue wordmark with a small coral bar under the 'O'). Print this logo faithfully on the product — on a business card, the card front; on a box, the lid or side panel; on apparel, the chest; on a sticker, the sticker face; on a bag, the front; and so on — sized and placed the way a real branded product would carry it. The only readable text anywhere in the image is the brand name 'Outprint', spelled exactly O-u-t-p-r-i-n-t. Do not invent any other words, names, phone numbers, emails or lorem ipsum. Keep the design otherwise clean and minimal, using white or light neutral materials so the blue logo stands out. No people, no hands, no watermark, no border or frame, no extra props competing with the product. Square 1:1 composition."
"046","standard-flyers","Standard Flyers","Promo Prints > Flyers","Professional e-commerce studio product photograph of: Standard Flyers. 150gsm-250gsm gloss art paper flyers for everyday promotions, priced for high-volume distribution. Product category: Promo Prints > Flyers. Show the product exactly as it would be sold — complete, undistorted, in a flattering three-quarter hero angle, centered with generous empty margin around it. Background: clean seamless very light warm-grey (#F2F2F0). Lighting: soft diffused studio light with a gentle natural contact shadow. Realistic materials, print quality and paper/fabric texture. Branding: the attached image is the Outprint logo (a blue wordmark with a small coral bar under the 'O'). Print this logo faithfully on the product — on a business card, the card front; on a box, the lid or side panel; on apparel, the chest; on a sticker, the sticker face; on a bag, the front; and so on — sized and placed the way a real branded product would carry it. The only readable text anywhere in the image is the brand name 'Outprint', spelled exactly O-u-t-p-r-i-n-t. Do not invent any other words, names, phone numbers, emails or lorem ipsum. Keep the design otherwise clean and minimal, using white or light neutral materials so the blue logo stands out. No people, no hands, no watermark, no border or frame, no extra props competing with the product. Square 1:1 composition."
"047","express-flyers","Express Flyers","Promo Prints > Flyers","Professional e-commerce studio product photograph of: Express Flyers. The same gloss art paper flyer, produced and dispatched within 24 hours. Product category: Promo Prints > Flyers. Show the product exactly as it would be sold — complete, undistorted, in a flattering three-quarter hero angle, centered with generous empty margin around it. Background: clean seamless very light warm-grey (#F2F2F0). Lighting: soft diffused studio light with a gentle natural contact shadow. Realistic materials, print quality and paper/fabric texture. Branding: the attached image is the Outprint logo (a blue wordmark with a small coral bar under the 'O'). Print this logo faithfully on the product — on a business card, the card front; on a box, the lid or side panel; on apparel, the chest; on a sticker, the sticker face; on a bag, the front; and so on — sized and placed the way a real branded product would carry it. The only readable text anywhere in the image is the brand name 'Outprint', spelled exactly O-u-t-p-r-i-n-t. Do not invent any other words, names, phone numbers, emails or lorem ipsum. Keep the design otherwise clean and minimal, using white or light neutral materials so the blue logo stands out. No people, no hands, no watermark, no border or frame, no extra props competing with the product. Square 1:1 composition."
"048","gloss-laminated-flyers","Gloss Laminated Flyers","Promo Prints > Flyers","Professional e-commerce studio product photograph of: Gloss Laminated Flyers. 300gsm-350gsm stock finished with a gloss laminate film for extra durability and shine. Product category: Promo Prints > Flyers. Show the product exactly as it would be sold — complete, undistorted, in a flattering three-quarter hero angle, centered with generous empty margin around it. Background: clean seamless very light warm-grey (#F2F2F0). Lighting: soft diffused studio light with a gentle natural contact shadow. Realistic materials, print quality and paper/fabric texture. Branding: the attached image is the Outprint logo (a blue wordmark with a small coral bar under the 'O'). Print this logo faithfully on the product — on a business card, the card front; on a box, the lid or side panel; on apparel, the chest; on a sticker, the sticker face; on a bag, the front; and so on — sized and placed the way a real branded product would carry it. The only readable text anywhere in the image is the brand name 'Outprint', spelled exactly O-u-t-p-r-i-n-t. Do not invent any other words, names, phone numbers, emails or lorem ipsum. Keep the design otherwise clean and minimal, using white or light neutral materials so the blue logo stands out. No people, no hands, no watermark, no border or frame, no extra props competing with the product. Square 1:1 composition."
"049","square-flyers","Square Flyers","Promo Prints > Flyers","Professional e-commerce studio product photograph of: Square Flyers. A square-format flyer that breaks from the standard A-size rack — popular for menus and social handouts. Product category: Promo Prints > Flyers. Show the product exactly as it would be sold — complete, undistorted, in a flattering three-quarter hero angle, centered with generous empty margin around it. Background: clean seamless very light warm-grey (#F2F2F0). Lighting: soft diffused studio light with a gentle natural contact shadow. Realistic materials, print quality and paper/fabric texture. Branding: the attached image is the Outprint logo (a blue wordmark with a small coral bar under the 'O'). Print this logo faithfully on the product — on a business card, the card front; on a box, the lid or side panel; on apparel, the chest; on a sticker, the sticker face; on a bag, the front; and so on — sized and placed the way a real branded product would carry it. The only readable text anywhere in the image is the brand name 'Outprint', spelled exactly O-u-t-p-r-i-n-t. Do not invent any other words, names, phone numbers, emails or lorem ipsum. Keep the design otherwise clean and minimal, using white or light neutral materials so the blue logo stands out. No people, no hands, no watermark, no border or frame, no extra props competing with the product. Square 1:1 composition."
"050","brown-kraft-flyers","Brown Kraft Flyers","Promo Prints > Flyers","Professional e-commerce studio product photograph of: Brown Kraft Flyers. Uncoated kraft stock flyers for an earthy, hand-made look that still holds crisp full-color print. Product category: Promo Prints > Flyers. Show the product exactly as it would be sold — complete, undistorted, in a flattering three-quarter hero angle, centered with generous empty margin around it. Background: clean seamless very light warm-grey (#F2F2F0). Lighting: soft diffused studio light with a gentle natural contact shadow. Realistic materials, print quality and paper/fabric texture. Branding: the attached image is the Outprint logo (a blue wordmark with a small coral bar under the 'O'). Print this logo faithfully on the product — on a business card, the card front; on a box, the lid or side panel; on apparel, the chest; on a sticker, the sticker face; on a bag, the front; and so on — sized and placed the way a real branded product would carry it. The only readable text anywhere in the image is the brand name 'Outprint', spelled exactly O-u-t-p-r-i-n-t. Do not invent any other words, names, phone numbers, emails or lorem ipsum. Keep the design otherwise clean and minimal, using white or light neutral materials so the blue logo stands out. No people, no hands, no watermark, no border or frame, no extra props competing with the product. Square 1:1 composition."
"051","waterproof-flyers","Waterproof Flyers","Promo Prints > Flyers","Professional e-commerce studio product photograph of: Waterproof Flyers. Synthetic waterproof stock built for outdoor handouts, boats and anything that meets rain or spray. Product category: Promo Prints > Flyers. Show the product exactly as it would be sold — complete, undistorted, in a flattering three-quarter hero angle, centered with generous empty margin around it. Background: clean seamless very light warm-grey (#F2F2F0). Lighting: soft diffused studio light with a gentle natural contact shadow. Realistic materials, print quality and paper/fabric texture. Branding: the attached image is the Outprint logo (a blue wordmark with a small coral bar under the 'O'). Print this logo faithfully on the product — on a business card, the card front; on a box, the lid or side panel; on apparel, the chest; on a sticker, the sticker face; on a bag, the front; and so on — sized and placed the way a real branded product would carry it. The only readable text anywhere in the image is the brand name 'Outprint', spelled exactly O-u-t-p-r-i-n-t. Do not invent any other words, names, phone numbers, emails or lorem ipsum. Keep the design otherwise clean and minimal, using white or light neutral materials so the blue logo stands out. No people, no hands, no watermark, no border or frame, no extra props competing with the product. Square 1:1 composition."
"052","desktop-calendars","Desktop Calendars","Promo Prints > Calendars","Professional e-commerce studio product photograph of: Desktop Calendars. A compact wire-bound tent calendar that sits on any desk, printed with 12 monthly spreads. Product category: Promo Prints > Calendars. Show the product exactly as it would be sold — complete, undistorted, in a flattering three-quarter hero angle, centered with generous empty margin around it. Background: clean seamless very light warm-grey (#F2F2F0). Lighting: soft diffused studio light with a gentle natural contact shadow. Realistic materials, print quality and paper/fabric texture. Branding: the attached image is the Outprint logo (a blue wordmark with a small coral bar under the 'O'). Print this logo faithfully on the product — on a business card, the card front; on a box, the lid or side panel; on apparel, the chest; on a sticker, the sticker face; on a bag, the front; and so on — sized and placed the way a real branded product would carry it. The only readable text anywhere in the image is the brand name 'Outprint', spelled exactly O-u-t-p-r-i-n-t. Do not invent any other words, names, phone numbers, emails or lorem ipsum. Keep the design otherwise clean and minimal, using white or light neutral materials so the blue logo stands out. No people, no hands, no watermark, no border or frame, no extra props competing with the product. Square 1:1 composition."
"053","wall-calendars","Wall Calendars","Promo Prints > Calendars","Professional e-commerce studio product photograph of: Wall Calendars. A 12-month wire-o bound wall calendar with a hanging hole, one spread per month. Product category: Promo Prints > Calendars. Show the product exactly as it would be sold — complete, undistorted, in a flattering three-quarter hero angle, centered with generous empty margin around it. Background: clean seamless very light warm-grey (#F2F2F0). Lighting: soft diffused studio light with a gentle natural contact shadow. Realistic materials, print quality and paper/fabric texture. Branding: the attached image is the Outprint logo (a blue wordmark with a small coral bar under the 'O'). Print this logo faithfully on the product — on a business card, the card front; on a box, the lid or side panel; on apparel, the chest; on a sticker, the sticker face; on a bag, the front; and so on — sized and placed the way a real branded product would carry it. The only readable text anywhere in the image is the brand name 'Outprint', spelled exactly O-u-t-p-r-i-n-t. Do not invent any other words, names, phone numbers, emails or lorem ipsum. Keep the design otherwise clean and minimal, using white or light neutral materials so the blue logo stands out. No people, no hands, no watermark, no border or frame, no extra props competing with the product. Square 1:1 composition."
"054","poster-calendars","Poster Calendars","Promo Prints > Calendars","Professional e-commerce studio product photograph of: Poster Calendars. A single large-format sheet with all 12 months laid out at once — no binding, just pin and go. Product category: Promo Prints > Calendars. Show the product exactly as it would be sold — complete, undistorted, in a flattering three-quarter hero angle, centered with generous empty margin around it. Background: clean seamless very light warm-grey (#F2F2F0). Lighting: soft diffused studio light with a gentle natural contact shadow. Realistic materials, print quality and paper/fabric texture. Branding: the attached image is the Outprint logo (a blue wordmark with a small coral bar under the 'O'). Print this logo faithfully on the product — on a business card, the card front; on a box, the lid or side panel; on apparel, the chest; on a sticker, the sticker face; on a bag, the front; and so on — sized and placed the way a real branded product would carry it. The only readable text anywhere in the image is the brand name 'Outprint', spelled exactly O-u-t-p-r-i-n-t. Do not invent any other words, names, phone numbers, emails or lorem ipsum. Keep the design otherwise clean and minimal, using white or light neutral materials so the blue logo stands out. No people, no hands, no watermark, no border or frame, no extra props competing with the product. Square 1:1 composition."
"055","standard-postcards","Standard Postcards","Promo Prints > Postcards","Professional e-commerce studio product photograph of: Standard Postcards. 4in x 6in gloss postcards for direct mail, promotions and event invites. Product category: Promo Prints > Postcards. Show the product exactly as it would be sold — complete, undistorted, in a flattering three-quarter hero angle, centered with generous empty margin around it. Background: clean seamless very light warm-grey (#F2F2F0). Lighting: soft diffused studio light with a gentle natural contact shadow. Realistic materials, print quality and paper/fabric texture. Branding: the attached image is the Outprint logo (a blue wordmark with a small coral bar under the 'O'). Print this logo faithfully on the product — on a business card, the card front; on a box, the lid or side panel; on apparel, the chest; on a sticker, the sticker face; on a bag, the front; and so on — sized and placed the way a real branded product would carry it. The only readable text anywhere in the image is the brand name 'Outprint', spelled exactly O-u-t-p-r-i-n-t. Do not invent any other words, names, phone numbers, emails or lorem ipsum. Keep the design otherwise clean and minimal, using white or light neutral materials so the blue logo stands out. No people, no hands, no watermark, no border or frame, no extra props competing with the product. Square 1:1 composition."
"056","photo-postcards","Photo Postcards","Promo Prints > Postcards","Professional e-commerce studio product photograph of: Photo Postcards. Photo-paper finish postcards that reproduce images with the depth of a real photo print. Product category: Promo Prints > Postcards. Show the product exactly as it would be sold — complete, undistorted, in a flattering three-quarter hero angle, centered with generous empty margin around it. Background: clean seamless very light warm-grey (#F2F2F0). Lighting: soft diffused studio light with a gentle natural contact shadow. Realistic materials, print quality and paper/fabric texture. Branding: the attached image is the Outprint logo (a blue wordmark with a small coral bar under the 'O'). Print this logo faithfully on the product — on a business card, the card front; on a box, the lid or side panel; on apparel, the chest; on a sticker, the sticker face; on a bag, the front; and so on — sized and placed the way a real branded product would carry it. The only readable text anywhere in the image is the brand name 'Outprint', spelled exactly O-u-t-p-r-i-n-t. Do not invent any other words, names, phone numbers, emails or lorem ipsum. Keep the design otherwise clean and minimal, using white or light neutral materials so the blue logo stands out. No people, no hands, no watermark, no border or frame, no extra props competing with the product. Square 1:1 composition."
"057","square-postcards","Square Postcards","Promo Prints > Postcards","Professional e-commerce studio product photograph of: Square Postcards. A square-format postcard for a distinctive mailer or Instagram-ready handout. Product category: Promo Prints > Postcards. Show the product exactly as it would be sold — complete, undistorted, in a flattering three-quarter hero angle, centered with generous empty margin around it. Background: clean seamless very light warm-grey (#F2F2F0). Lighting: soft diffused studio light with a gentle natural contact shadow. Realistic materials, print quality and paper/fabric texture. Branding: the attached image is the Outprint logo (a blue wordmark with a small coral bar under the 'O'). Print this logo faithfully on the product — on a business card, the card front; on a box, the lid or side panel; on apparel, the chest; on a sticker, the sticker face; on a bag, the front; and so on — sized and placed the way a real branded product would carry it. The only readable text anywhere in the image is the brand name 'Outprint', spelled exactly O-u-t-p-r-i-n-t. Do not invent any other words, names, phone numbers, emails or lorem ipsum. Keep the design otherwise clean and minimal, using white or light neutral materials so the blue logo stands out. No people, no hands, no watermark, no border or frame, no extra props competing with the product. Square 1:1 composition."
"058","standard-greeting-cards","Standard Greeting Cards","Promo Prints > Greeting Cards","Professional e-commerce studio product photograph of: Standard Greeting Cards. A folded 5in x 7in greeting card printed inside and out, with a matching blank envelope included. Product category: Promo Prints > Greeting Cards. Show the product exactly as it would be sold — complete, undistorted, in a flattering three-quarter hero angle, centered with generous empty margin around it. Background: clean seamless very light warm-grey (#F2F2F0). Lighting: soft diffused studio light with a gentle natural contact shadow. Realistic materials, print quality and paper/fabric texture. Branding: the attached image is the Outprint logo (a blue wordmark with a small coral bar under the 'O'). Print this logo faithfully on the product — on a business card, the card front; on a box, the lid or side panel; on apparel, the chest; on a sticker, the sticker face; on a bag, the front; and so on — sized and placed the way a real branded product would carry it. The only readable text anywhere in the image is the brand name 'Outprint', spelled exactly O-u-t-p-r-i-n-t. Do not invent any other words, names, phone numbers, emails or lorem ipsum. Keep the design otherwise clean and minimal, using white or light neutral materials so the blue logo stands out. No people, no hands, no watermark, no border or frame, no extra props competing with the product. Square 1:1 composition."
"059","trifold-menus","Trifold Menus","Promo Prints > Menus & Brochures","Professional e-commerce studio product photograph of: Trifold Menus. A laminated trifold A4 menu built to survive daily handling on a restaurant table. Product category: Promo Prints > Menus & Brochures. Show the product exactly as it would be sold — complete, undistorted, in a flattering three-quarter hero angle, centered with generous empty margin around it. Background: clean seamless very light warm-grey (#F2F2F0). Lighting: soft diffused studio light with a gentle natural contact shadow. Realistic materials, print quality and paper/fabric texture. Branding: the attached image is the Outprint logo (a blue wordmark with a small coral bar under the 'O'). Print this logo faithfully on the product — on a business card, the card front; on a box, the lid or side panel; on apparel, the chest; on a sticker, the sticker face; on a bag, the front; and so on — sized and placed the way a real branded product would carry it. The only readable text anywhere in the image is the brand name 'Outprint', spelled exactly O-u-t-p-r-i-n-t. Do not invent any other words, names, phone numbers, emails or lorem ipsum. Keep the design otherwise clean and minimal, using white or light neutral materials so the blue logo stands out. No people, no hands, no watermark, no border or frame, no extra props competing with the product. Square 1:1 composition."
"060","trifold-pamphlets","Trifold Pamphlets","Promo Prints > Menus & Brochures","Professional e-commerce studio product photograph of: Trifold Pamphlets. An unlaminated trifold pamphlet for marketing collateral, rack cards and info handouts. Product category: Promo Prints > Menus & Brochures. Show the product exactly as it would be sold — complete, undistorted, in a flattering three-quarter hero angle, centered with generous empty margin around it. Background: clean seamless very light warm-grey (#F2F2F0). Lighting: soft diffused studio light with a gentle natural contact shadow. Realistic materials, print quality and paper/fabric texture. Branding: the attached image is the Outprint logo (a blue wordmark with a small coral bar under the 'O'). Print this logo faithfully on the product — on a business card, the card front; on a box, the lid or side panel; on apparel, the chest; on a sticker, the sticker face; on a bag, the front; and so on — sized and placed the way a real branded product would carry it. The only readable text anywhere in the image is the brand name 'Outprint', spelled exactly O-u-t-p-r-i-n-t. Do not invent any other words, names, phone numbers, emails or lorem ipsum. Keep the design otherwise clean and minimal, using white or light neutral materials so the blue logo stands out. No people, no hands, no watermark, no border or frame, no extra props competing with the product. Square 1:1 composition."
"061","standard-booklets","Standard Booklets","Promo Prints > Menus & Brochures","Professional e-commerce studio product photograph of: Standard Booklets. An 8-page saddle-stitched booklet with a self-cover, for programs, guides and product overviews. Product category: Promo Prints > Menus & Brochures. Show the product exactly as it would be sold — complete, undistorted, in a flattering three-quarter hero angle, centered with generous empty margin around it. Background: clean seamless very light warm-grey (#F2F2F0). Lighting: soft diffused studio light with a gentle natural contact shadow. Realistic materials, print quality and paper/fabric texture. Branding: the attached image is the Outprint logo (a blue wordmark with a small coral bar under the 'O'). Print this logo faithfully on the product — on a business card, the card front; on a box, the lid or side panel; on apparel, the chest; on a sticker, the sticker face; on a bag, the front; and so on — sized and placed the way a real branded product would carry it. The only readable text anywhere in the image is the brand name 'Outprint', spelled exactly O-u-t-p-r-i-n-t. Do not invent any other words, names, phone numbers, emails or lorem ipsum. Keep the design otherwise clean and minimal, using white or light neutral materials so the blue logo stands out. No people, no hands, no watermark, no border or frame, no extra props competing with the product. Square 1:1 composition."
